parcel_id,record_id,owner_id,ownership_type,ownership_status
PAR-067263,67263,OWN-067263,Individual,Pending Verification
PAR-067264,67264,OWN-067264,Individual,Verified
PAR-067265,67265,OWN-067265,Joint,Disputed
PAR-067266,67266,OWN-067266,Individual,Pending Verification
PAR-067267,67267,OWN-067267,Individual,Verified
PAR-067268,67268,OWN-067268,Individual,Disputed
PAR-067269,67269,OWN-067269,Individual,Verified
PAR-067270,67270,OWN-067270,Individual,Pending Verification
PAR-067271,67271,OWN-067271,Individual,Pending Verification
PAR-067272,67272,OWN-067272,Individual,Verified
PAR-067273,67273,OWN-067273,Institutional,Verified
PAR-067274,67274,OWN-067274,Individual,Verified
PAR-067275,67275,OWN-067275,Individual,Pending Verification
PAR-067276,67276,OWN-067276,Individual,Pending Verification
PAR-067277,67277,OWN-067277,Individual,Verified
PAR-067278,67278,OWN-067278,Government,Verified
PAR-067279,67279,OWN-067279,Government,Verified
PAR-067280,67280,OWN-067280,Joint,Disputed
PAR-067281,67281,OWN-067281,Joint,Disputed
PAR-067282,67282,OWN-067282,Individual,Verified
PAR-067283,67283,OWN-067283,Individual,Verified
PAR-067284,67284,OWN-067284,Individual,Verified
PAR-067285,67285,OWN-067285,Government,Verified
PAR-067286,67286,OWN-067286,Individual,Verified
PAR-067287,67287,OWN-067287,Individual,Pending Verification
PAR-067288,67288,OWN-067288,Government,Verified
PAR-067289,67289,OWN-067289,Individual,Verified
PAR-067290,67290,OWN-067290,Government,Verified
PAR-067291,67291,OWN-067291,Joint,Pending Verification
PAR-067292,67292,OWN-067292,Individual,Disputed
PAR-067293,67293,OWN-067293,Joint,Verified
PAR-067294,67294,OWN-067294,Joint,Verified
PAR-067295,67295,OWN-067295,Individual,Verified
PAR-067296,67296,OWN-067296,Individual,Verified
PAR-067297,67297,OWN-067297,Individual,Disputed
PAR-067298,67298,OWN-067298,Individual,Verified
PAR-067299,67299,OWN-067299,Institutional,Verified
PAR-067300,67300,OWN-067300,Individual,Verified
PAR-067301,67301,OWN-067301,Government,Verified
PAR-067302,67302,OWN-067302,Individual,Verified
PAR-067303,67303,OWN-067303,Individual,Pending Verification
PAR-067304,67304,OWN-067304,Individual,Verified
PAR-067305,67305,OWN-067305,Institutional,Verified
PAR-067306,67306,OWN-067306,Individual,Verified
PAR-067307,67307,OWN-067307,Individual,Verified
PAR-067308,67308,OWN-067308,Individual,Verified
PAR-067309,67309,OWN-067309,Joint,Verified
PAR-067310,67310,OWN-067310,Joint,Verified
PAR-067311,67311,OWN-067311,Individual,Verified
PAR-067312,67312,OWN-067312,Joint,Verified
PAR-067313,67313,OWN-067313,Individual,Verified
PAR-067314,67314,OWN-067314,Joint,Verified
PAR-067315,67315,OWN-067315,Individual,Pending Verification
PAR-067316,67316,OWN-067316,Individual,Disputed
PAR-067317,67317,OWN-067317,Government,Pending Verification
PAR-067318,67318,OWN-067318,Individual,Verified
PAR-067319,67319,OWN-067319,Individual,Verified
PAR-067320,67320,OWN-067320,Individual,Verified
PAR-067321,67321,OWN-067321,Individual,Verified
PAR-067322,67322,OWN-067322,Individual,Pending Verification
PAR-067323,67323,OWN-067323,Individual,Pending Verification
PAR-067324,67324,OWN-067324,Joint,Verified
PAR-067325,67325,OWN-067325,Individual,Verified
PAR-067326,67326,OWN-067326,Individual,Verified
PAR-067327,67327,OWN-067327,Individual,Verified
PAR-067328,67328,OWN-067328,Joint,Verified
PAR-067329,67329,OWN-067329,Joint,Verified
PAR-067330,67330,OWN-067330,Government,Pending Verification
PAR-067331,67331,OWN-067331,Individual,Pending Verification
PAR-067332,67332,OWN-067332,Individual,Disputed
PAR-067333,67333,OWN-067333,Joint,Verified
PAR-067334,67334,OWN-067334,Individual,Verified
PAR-067335,67335,OWN-067335,Individual,Verified
PAR-067336,67336,OWN-067336,Individual,Pending Verification
PAR-067337,67337,OWN-067337,Individual,Pending Verification
PAR-067338,67338,OWN-067338,Individual,Verified
PAR-067339,67339,OWN-067339,Individual,Verified
PAR-067340,67340,OWN-067340,Individual,Disputed
PAR-067341,67341,OWN-067341,Individual,Verified
PAR-067342,67342,OWN-067342,Individual,Verified
PAR-067343,67343,OWN-067343,Joint,Pending Verification
PAR-067344,67344,OWN-067344,Individual,Verified
PAR-067345,67345,OWN-067345,Individual,Verified
PAR-067346,67346,OWN-067346,Individual,Verified
PAR-067347,67347,OWN-067347,Government,Verified
PAR-067348,67348,OWN-067348,Individual,Verified
PAR-067349,67349,OWN-067349,Individual,Verified
PAR-067350,67350,OWN-067350,Government,Verified
PAR-067351,67351,OWN-067351,Institutional,Verified
PAR-067352,67352,OWN-067352,Government,Verified
PAR-067353,67353,OWN-067353,Individual,Verified
PAR-067354,67354,OWN-067354,Joint,Disputed
PAR-067355,67355,OWN-067355,Government,Verified
PAR-067356,67356,OWN-067356,Joint,Pending Verification
PAR-067357,67357,OWN-067357,Individual,Disputed
PAR-067358,67358,OWN-067358,Individual,Verified
PAR-067359,67359,OWN-067359,Joint,Pending Verification
PAR-067360,67360,OWN-067360,Individual,Verified
PAR-067361,67361,OWN-067361,Joint,Verified
PAR-067362,67362,OWN-067362,Individual,Verified
PAR-067363,67363,OWN-067363,Individual,Verified
PAR-067364,67364,OWN-067364,Individual,Pending Verification
PAR-067365,67365,OWN-067365,Institutional,Verified
PAR-067366,67366,OWN-067366,Joint,Disputed
PAR-067367,67367,OWN-067367,Joint,Verified
PAR-067368,67368,OWN-067368,Government,Verified
PAR-067369,67369,OWN-067369,Individual,Verified
PAR-067370,67370,OWN-067370,Individual,Verified
PAR-067371,67371,OWN-067371,Individual,Verified
PAR-067372,67372,OWN-067372,Individual,Disputed
PAR-067373,67373,OWN-067373,Government,Verified
PAR-067374,67374,OWN-067374,Government,Verified
PAR-067375,67375,OWN-067375,Joint,Verified
PAR-067376,67376,OWN-067376,Joint,Verified
PAR-067377,67377,OWN-067377,Institutional,Pending Verification
PAR-067378,67378,OWN-067378,Individual,Verified
PAR-067379,67379,OWN-067379,Joint,Verified
PAR-067380,67380,OWN-067380,Joint,Verified
PAR-067381,67381,OWN-067381,Individual,Verified
PAR-067382,67382,OWN-067382,Individual,Verified
PAR-067383,67383,OWN-067383,Individual,Verified
PAR-067384,67384,OWN-067384,Individual,Verified
PAR-067385,67385,OWN-067385,Individual,Verified
PAR-067386,67386,OWN-067386,Individual,Verified
PAR-067387,67387,OWN-067387,Individual,Verified
PAR-067388,67388,OWN-067388,Individual,Verified
PAR-067389,67389,OWN-067389,Individual,Verified
PAR-067390,67390,OWN-067390,Individual,Verified
PAR-067391,67391,OWN-067391,Individual,Verified
PAR-067392,67392,OWN-067392,Individual,Verified
PAR-067393,67393,OWN-067393,Government,Verified
PAR-067394,67394,OWN-067394,Individual,Verified
PAR-067395,67395,OWN-067395,Individual,Verified
PAR-067396,67396,OWN-067396,Government,Verified
PAR-067397,67397,OWN-067397,Individual,Verified
PAR-067398,67398,OWN-067398,Institutional,Verified
PAR-067399,67399,OWN-067399,Government,Verified
PAR-067400,67400,OWN-067400,Individual,Verified
PAR-067401,67401,OWN-067401,Individual,Verified
PAR-067402,67402,OWN-067402,Individual,Verified
PAR-067403,67403,OWN-067403,Joint,Disputed
PAR-067404,67404,OWN-067404,Individual,Pending Verification
PAR-067405,67405,OWN-067405,Individual,Verified
PAR-067406,67406,OWN-067406,Individual,Verified
PAR-067407,67407,OWN-067407,Joint,Pending Verification
PAR-067408,67408,OWN-067408,Joint,Pending Verification
PAR-067409,67409,OWN-067409,Government,Verified
PAR-067410,67410,OWN-067410,Joint,Verified
PAR-067411,67411,OWN-067411,Individual,Disputed
PAR-067412,67412,OWN-067412,Joint,Verified
PAR-067413,67413,OWN-067413,Joint,Disputed
PAR-067414,67414,OWN-067414,Government,Verified
PAR-067415,67415,OWN-067415,Institutional,Verified
PAR-067416,67416,OWN-067416,Individual,Verified
PAR-067417,67417,OWN-067417,Government,Verified
PAR-067418,67418,OWN-067418,Individual,Verified
PAR-067419,67419,OWN-067419,Individual,Pending Verification
PAR-067420,67420,OWN-067420,Joint,Verified
PAR-067421,67421,OWN-067421,Individual,Verified
PAR-067422,67422,OWN-067422,Joint,Pending Verification
PAR-067423,67423,OWN-067423,Government,Verified
PAR-067424,67424,OWN-067424,Individual,Verified
PAR-067425,67425,OWN-067425,Individual,Pending Verification
PAR-067426,67426,OWN-067426,Joint,Verified
PAR-067427,67427,OWN-067427,Individual,Verified
PAR-067428,67428,OWN-067428,Individual,Verified
PAR-067429,67429,OWN-067429,Individual,Verified
PAR-067430,67430,OWN-067430,Individual,Verified
PAR-067431,67431,OWN-067431,Government,Disputed
PAR-067432,67432,OWN-067432,Individual,Verified
PAR-067433,67433,OWN-067433,Joint,Verified
PAR-067434,67434,OWN-067434,Government,Verified
PAR-067435,67435,OWN-067435,Government,Verified
PAR-067436,67436,OWN-067436,Individual,Verified
PAR-067437,67437,OWN-067437,Individual,Verified
PAR-067438,67438,OWN-067438,Individual,Disputed
PAR-067439,67439,OWN-067439,Individual,Verified
PAR-067440,67440,OWN-067440,Government,Verified
PAR-067441,67441,OWN-067441,Individual,Verified
PAR-067442,67442,OWN-067442,Individual,Disputed
PAR-067443,67443,OWN-067443,Individual,Pending Verification
PAR-067444,67444,OWN-067444,Individual,Verified
PAR-067445,67445,OWN-067445,Individual,Verified
PAR-067446,67446,OWN-067446,Individual,Verified
PAR-067447,67447,OWN-067447,Government,Verified
PAR-067448,67448,OWN-067448,Individual,Verified
PAR-067449,67449,OWN-067449,Individual,Verified
PAR-067450,67450,OWN-067450,Individual,Verified
PAR-067451,67451,OWN-067451,Individual,Verified
PAR-067452,67452,OWN-067452,Joint,Verified
PAR-067453,67453,OWN-067453,Joint,Verified
PAR-067454,67454,OWN-067454,Joint,Verified
PAR-067455,67455,OWN-067455,Individual,Verified
PAR-067456,67456,OWN-067456,Individual,Pending Verification
PAR-067457,67457,OWN-067457,Individual,Verified
PAR-067458,67458,OWN-067458,Individual,Disputed
PAR-067459,67459,OWN-067459,Individual,Verified
PAR-067460,67460,OWN-067460,Government,Verified
PAR-067461,67461,OWN-067461,Individual,Verified
PAR-067462,67462,OWN-067462,Individual,Verified
PAR-067463,67463,OWN-067463,Government,Verified
PAR-067464,67464,OWN-067464,Individual,Verified
PAR-067465,67465,OWN-067465,Joint,Verified
PAR-067466,67466,OWN-067466,Individual,Verified
PAR-067467,67467,OWN-067467,Individual,Verified
PAR-067468,67468,OWN-067468,Individual,Verified
PAR-067469,67469,OWN-067469,Government,Verified
PAR-067470,67470,OWN-067470,Individual,Verified
PAR-067471,67471,OWN-067471,Individual,Pending Verification
PAR-067472,67472,OWN-067472,Institutional,Verified
PAR-067473,67473,OWN-067473,Individual,Verified
PAR-067474,67474,OWN-067474,Joint,Pending Verification
PAR-067475,67475,OWN-067475,Joint,Verified
PAR-067476,67476,OWN-067476,Individual,Verified
PAR-067477,67477,OWN-067477,Individual,Verified
PAR-067478,67478,OWN-067478,Institutional,Verified
PAR-067479,67479,OWN-067479,Joint,Verified
PAR-067480,67480,OWN-067480,Individual,Verified
PAR-067481,67481,OWN-067481,Joint,Verified
PAR-067482,67482,OWN-067482,Individual,Verified
PAR-067483,67483,OWN-067483,Individual,Verified
PAR-067484,67484,OWN-067484,Individual,Verified
PAR-067485,67485,OWN-067485,Individual,Pending Verification
PAR-067486,67486,OWN-067486,Government,Disputed
PAR-067487,67487,OWN-067487,Government,Verified
PAR-067488,67488,OWN-067488,Joint,Verified
PAR-067489,67489,OWN-067489,Joint,Pending Verification
PAR-067490,67490,OWN-067490,Individual,Verified
PAR-067491,67491,OWN-067491,Individual,Verified
PAR-067492,67492,OWN-067492,Individual,Verified
PAR-067493,67493,OWN-067493,Individual,Verified
PAR-067494,67494,OWN-067494,Individual,Pending Verification
PAR-067495,67495,OWN-067495,Individual,Verified
PAR-067496,67496,OWN-067496,Individual,Verified
PAR-067497,67497,OWN-067497,Joint,Verified
PAR-067498,67498,OWN-067498,Government,Verified
PAR-067499,67499,OWN-067499,Individual,Verified
PAR-067500,67500,OWN-067500,Government,Verified
PAR-067501,67501,OWN-067501,Individual,Verified
PAR-067502,67502,OWN-067502,Government,Verified
PAR-067503,67503,OWN-067503,Individual,Verified
PAR-067504,67504,OWN-067504,Government,Verified
PAR-067505,67505,OWN-067505,Individual,Verified
PAR-067506,67506,OWN-067506,Individual,Verified
PAR-067507,67507,OWN-067507,Government,Verified
PAR-067508,67508,OWN-067508,Individual,Pending Verification
PAR-067509,67509,OWN-067509,Individual,Disputed
PAR-067510,67510,OWN-067510,Joint,Verified
PAR-067511,67511,OWN-067511,Joint,Verified
PAR-067512,67512,OWN-067512,Individual,Verified
PAR-067513,67513,OWN-067513,Individual,Verified
PAR-067514,67514,OWN-067514,Individual,Pending Verification
PAR-067515,67515,OWN-067515,Individual,Verified
PAR-067516,67516,OWN-067516,Individual,Verified
PAR-067517,67517,OWN-067517,Government,Pending Verification
PAR-067518,67518,OWN-067518,Individual,Verified
PAR-067519,67519,OWN-067519,Joint,Verified
PAR-067520,67520,OWN-067520,Government,Verified
PAR-067521,67521,OWN-067521,Institutional,Verified
PAR-067522,67522,OWN-067522,Individual,Verified
PAR-067523,67523,OWN-067523,Individual,Verified
PAR-067524,67524,OWN-067524,Individual,Verified
PAR-067525,67525,OWN-067525,Individual,Verified
PAR-067526,67526,OWN-067526,Government,Verified
PAR-067527,67527,OWN-067527,Individual,Verified
PAR-067528,67528,OWN-067528,Individual,Verified
PAR-067529,67529,OWN-067529,Individual,Verified
PAR-067530,67530,OWN-067530,Individual,Verified
PAR-067531,67531,OWN-067531,Individual,Pending Verification
PAR-067532,67532,OWN-067532,Institutional,Verified
PAR-067533,67533,OWN-067533,Individual,Verified
PAR-067534,67534,OWN-067534,Individual,Verified
PAR-067535,67535,OWN-067535,Government,Verified
PAR-067536,67536,OWN-067536,Individual,Verified
PAR-067537,67537,OWN-067537,Institutional,Verified
PAR-067538,67538,OWN-067538,Institutional,Verified
PAR-067539,67539,OWN-067539,Individual,Pending Verification
PAR-067540,67540,OWN-067540,Individual,Verified
PAR-067541,67541,OWN-067541,Individual,Pending Verification
PAR-067542,67542,OWN-067542,Joint,Disputed
PAR-067543,67543,OWN-067543,Individual,Disputed
PAR-067544,67544,OWN-067544,Individual,Verified
PAR-067545,67545,OWN-067545,Joint,Verified
PAR-067546,67546,OWN-067546,Individual,Verified
PAR-067547,67547,OWN-067547,Joint,Verified
PAR-067548,67548,OWN-067548,Institutional,Verified
PAR-067549,67549,OWN-067549,Joint,Pending Verification
PAR-067550,67550,OWN-067550,Government,Verified
PAR-067551,67551,OWN-067551,Individual,Verified
PAR-067552,67552,OWN-067552,Individual,Verified
PAR-067553,67553,OWN-067553,Individual,Verified
PAR-067554,67554,OWN-067554,Individual,Pending Verification
PAR-067555,67555,OWN-067555,Individual,Verified
PAR-067556,67556,OWN-067556,Joint,Verified
PAR-067557,67557,OWN-067557,Individual,Pending Verification
PAR-067558,67558,OWN-067558,Institutional,Verified
PAR-067559,67559,OWN-067559,Individual,Verified
PAR-067560,67560,OWN-067560,Joint,Verified
PAR-067561,67561,OWN-067561,Individual,Verified
PAR-067562,67562,OWN-067562,Individual,Verified
PAR-067563,67563,OWN-067563,Joint,Verified
PAR-067564,67564,OWN-067564,Individual,Verified
PAR-067565,67565,OWN-067565,Institutional,Verified
PAR-067566,67566,OWN-067566,Individual,Pending Verification
PAR-067567,67567,OWN-067567,Individual,Verified
PAR-067568,67568,OWN-067568,Individual,Pending Verification
PAR-067569,67569,OWN-067569,Individual,Verified
PAR-067570,67570,OWN-067570,Individual,Disputed
PAR-067571,67571,OWN-067571,Institutional,Pending Verification
PAR-067572,67572,OWN-067572,Joint,Verified
PAR-067573,67573,OWN-067573,Individual,Verified
PAR-067574,67574,OWN-067574,Individual,Pending Verification
PAR-067575,67575,OWN-067575,Individual,Verified
PAR-067576,67576,OWN-067576,Individual,Verified
PAR-067577,67577,OWN-067577,Institutional,Verified
PAR-067578,67578,OWN-067578,Government,Verified
PAR-067579,67579,OWN-067579,Individual,Pending Verification
PAR-067580,67580,OWN-067580,Government,Verified
PAR-067581,67581,OWN-067581,Joint,Verified
PAR-067582,67582,OWN-067582,Government,Verified
PAR-067583,67583,OWN-067583,Individual,Pending Verification
PAR-067584,67584,OWN-067584,Individual,Verified
PAR-067585,67585,OWN-067585,Individual,Verified
PAR-067586,67586,OWN-067586,Government,Verified
PAR-067587,67587,OWN-067587,Institutional,Verified
PAR-067588,67588,OWN-067588,Individual,Pending Verification
PAR-067589,67589,OWN-067589,Government,Pending Verification
PAR-067590,67590,OWN-067590,Individual,Verified
PAR-067591,67591,OWN-067591,Individual,Verified
PAR-067592,67592,OWN-067592,Individual,Verified
PAR-067593,67593,OWN-067593,Individual,Verified
PAR-067594,67594,OWN-067594,Institutional,Verified
PAR-067595,67595,OWN-067595,Joint,Verified
PAR-067596,67596,OWN-067596,Individual,Verified
PAR-067597,67597,OWN-067597,Individual,Verified
PAR-067598,67598,OWN-067598,Individual,Verified
PAR-067599,67599,OWN-067599,Individual,Verified
PAR-067600,67600,OWN-067600,Individual,Pending Verification
PAR-067601,67601,OWN-067601,Individual,Verified
PAR-067602,67602,OWN-067602,Institutional,Pending Verification
PAR-067603,67603,OWN-067603,Individual,Verified
PAR-067604,67604,OWN-067604,Joint,Verified
PAR-067605,67605,OWN-067605,Individual,Pending Verification
PAR-067606,67606,OWN-067606,Institutional,Verified
PAR-067607,67607,OWN-067607,Individual,Verified
PAR-067608,67608,OWN-067608,Government,Disputed
PAR-067609,67609,OWN-067609,Individual,Verified
PAR-067610,67610,OWN-067610,Joint,Verified
PAR-067611,67611,OWN-067611,Institutional,Verified
PAR-067612,67612,OWN-067612,Institutional,Verified
PAR-067613,67613,OWN-067613,Institutional,Verified
PAR-067614,67614,OWN-067614,Individual,Verified
PAR-067615,67615,OWN-067615,Government,Verified
PAR-067616,67616,OWN-067616,Individual,Verified
PAR-067617,67617,OWN-067617,Institutional,Verified
PAR-067618,67618,OWN-067618,Individual,Verified
PAR-067619,67619,OWN-067619,Joint,Verified
PAR-067620,67620,OWN-067620,Government,Verified
PAR-067621,67621,OWN-067621,Individual,Verified
PAR-067622,67622,OWN-067622,Individual,Pending Verification
PAR-067623,67623,OWN-067623,Government,Verified
PAR-067624,67624,OWN-067624,Government,Verified
PAR-067625,67625,OWN-067625,Individual,Verified
PAR-067626,67626,OWN-067626,Individual,Verified
PAR-067627,67627,OWN-067627,Individual,Disputed
PAR-067628,67628,OWN-067628,Joint,Pending Verification
PAR-067629,67629,OWN-067629,Individual,Verified
PAR-067630,67630,OWN-067630,Joint,Verified
PAR-067631,67631,OWN-067631,Individual,Verified
PAR-067632,67632,OWN-067632,Individual,Pending Verification
PAR-067633,67633,OWN-067633,Government,Verified
PAR-067634,67634,OWN-067634,Joint,Verified
PAR-067635,67635,OWN-067635,Joint,Verified
PAR-067636,67636,OWN-067636,Individual,Verified
PAR-067637,67637,OWN-067637,Individual,Verified
PAR-067638,67638,OWN-067638,Individual,Verified
PAR-067639,67639,OWN-067639,Joint,Verified
PAR-067640,67640,OWN-067640,Government,Verified
PAR-067641,67641,OWN-067641,Individual,Verified
PAR-067642,67642,OWN-067642,Individual,Verified
PAR-067643,67643,OWN-067643,Individual,Verified
PAR-067644,67644,OWN-067644,Joint,Verified
PAR-067645,67645,OWN-067645,Individual,Verified
PAR-067646,67646,OWN-067646,Individual,Disputed
PAR-067647,67647,OWN-067647,Individual,Pending Verification
PAR-067648,67648,OWN-067648,Individual,Pending Verification
PAR-067649,67649,OWN-067649,Individual,Verified
PAR-067650,67650,OWN-067650,Individual,Verified
PAR-067651,67651,OWN-067651,Individual,Verified
PAR-067652,67652,OWN-067652,Individual,Verified
PAR-067653,67653,OWN-067653,Joint,Disputed
PAR-067654,67654,OWN-067654,Individual,Verified
PAR-067655,67655,OWN-067655,Institutional,Verified
PAR-067656,67656,OWN-067656,Individual,Verified
PAR-067657,67657,OWN-067657,Individual,Disputed
PAR-067658,67658,OWN-067658,Joint,Pending Verification
PAR-067659,67659,OWN-067659,Individual,Pending Verification
PAR-067660,67660,OWN-067660,Joint,Verified
PAR-067661,67661,OWN-067661,Government,Verified
PAR-067662,67662,OWN-067662,Joint,Verified
PAR-067663,67663,OWN-067663,Joint,Pending Verification
PAR-067664,67664,OWN-067664,Individual,Verified
PAR-067665,67665,OWN-067665,Individual,Verified
PAR-067666,67666,OWN-067666,Government,Verified
PAR-067667,67667,OWN-067667,Individual,Verified
PAR-067668,67668,OWN-067668,Joint,Verified
PAR-067669,67669,OWN-067669,Joint,Verified
PAR-067670,67670,OWN-067670,Individual,Verified
PAR-067671,67671,OWN-067671,Individual,Verified
PAR-067672,67672,OWN-067672,Joint,Pending Verification
PAR-067673,67673,OWN-067673,Individual,Verified
PAR-067674,67674,OWN-067674,Individual,Verified
PAR-067675,67675,OWN-067675,Individual,Verified
PAR-067676,67676,OWN-067676,Joint,Verified
PAR-067677,67677,OWN-067677,Institutional,Pending Verification
PAR-067678,67678,OWN-067678,Individual,Verified
PAR-067679,67679,OWN-067679,Joint,Pending Verification
PAR-067680,67680,OWN-067680,Joint,Verified
PAR-067681,67681,OWN-067681,Government,Verified
PAR-067682,67682,OWN-067682,Individual,Verified
PAR-067683,67683,OWN-067683,Individual,Verified
PAR-067684,67684,OWN-067684,Individual,Verified
PAR-067685,67685,OWN-067685,Individual,Verified
PAR-067686,67686,OWN-067686,Individual,Verified
PAR-067687,67687,OWN-067687,Institutional,Pending Verification
PAR-067688,67688,OWN-067688,Institutional,Pending Verification
PAR-067689,67689,OWN-067689,Individual,Disputed
PAR-067690,67690,OWN-067690,Individual,Verified
PAR-067691,67691,OWN-067691,Individual,Verified
PAR-067692,67692,OWN-067692,Joint,Verified
PAR-067693,67693,OWN-067693,Individual,Disputed
PAR-067694,67694,OWN-067694,Government,Pending Verification
PAR-067695,67695,OWN-067695,Individual,Verified
PAR-067696,67696,OWN-067696,Individual,Pending Verification
PAR-067697,67697,OWN-067697,Government,Verified
PAR-067698,67698,OWN-067698,Individual,Verified
PAR-067699,67699,OWN-067699,Joint,Verified
PAR-067700,67700,OWN-067700,Individual,Verified
PAR-067701,67701,OWN-067701,Individual,Verified
PAR-067702,67702,OWN-067702,Joint,Verified
PAR-067703,67703,OWN-067703,Individual,Verified
PAR-067704,67704,OWN-067704,Government,Pending Verification
PAR-067705,67705,OWN-067705,Individual,Verified
PAR-067706,67706,OWN-067706,Individual,Verified
PAR-067707,67707,OWN-067707,Institutional,Disputed
PAR-067708,67708,OWN-067708,Joint,Verified
PAR-067709,67709,OWN-067709,Individual,Verified
PAR-067710,67710,OWN-067710,Individual,Pending Verification
PAR-067711,67711,OWN-067711,Individual,Verified
PAR-067712,67712,OWN-067712,Institutional,Verified
PAR-067713,67713,OWN-067713,Individual,Verified
PAR-067714,67714,OWN-067714,Individual,Verified
PAR-067715,67715,OWN-067715,Individual,Pending Verification
PAR-067716,67716,OWN-067716,Individual,Verified
PAR-067717,67717,OWN-067717,Individual,Disputed
PAR-067718,67718,OWN-067718,Individual,Disputed
PAR-067719,67719,OWN-067719,Institutional,Verified
PAR-067720,67720,OWN-067720,Individual,Verified
PAR-067721,67721,OWN-067721,Individual,Verified
PAR-067722,67722,OWN-067722,Individual,Disputed
PAR-067723,67723,OWN-067723,Individual,Verified
PAR-067724,67724,OWN-067724,Individual,Verified
PAR-067725,67725,OWN-067725,Individual,Verified
PAR-067726,67726,OWN-067726,Institutional,Verified
PAR-067727,67727,OWN-067727,Joint,Verified
PAR-067728,67728,OWN-067728,Government,Verified
PAR-067729,67729,OWN-067729,Individual,Verified
PAR-067730,67730,OWN-067730,Joint,Verified
PAR-067731,67731,OWN-067731,Individual,Verified
PAR-067732,67732,OWN-067732,Joint,Verified
PAR-067733,67733,OWN-067733,Individual,Verified
PAR-067734,67734,OWN-067734,Individual,Verified
PAR-067735,67735,OWN-067735,Joint,Verified
PAR-067736,67736,OWN-067736,Institutional,Verified
PAR-067737,67737,OWN-067737,Individual,Verified
PAR-067738,67738,OWN-067738,Individual,Verified
PAR-067739,67739,OWN-067739,Individual,Disputed
PAR-067740,67740,OWN-067740,Individual,Verified
PAR-067741,67741,OWN-067741,Individual,Verified
PAR-067742,67742,OWN-067742,Individual,Verified
PAR-067743,67743,OWN-067743,Individual,Verified
PAR-067744,67744,OWN-067744,Individual,Verified
PAR-067745,67745,OWN-067745,Individual,Verified
PAR-067746,67746,OWN-067746,Individual,Verified
PAR-067747,67747,OWN-067747,Individual,Verified
PAR-067748,67748,OWN-067748,Individual,Verified
PAR-067749,67749,OWN-067749,Joint,Verified
PAR-067750,67750,OWN-067750,Government,Verified
PAR-067751,67751,OWN-067751,Government,Verified
PAR-067752,67752,OWN-067752,Individual,Verified
PAR-067753,67753,OWN-067753,Government,Verified
PAR-067754,67754,OWN-067754,Joint,Verified
PAR-067755,67755,OWN-067755,Individual,Verified
PAR-067756,67756,OWN-067756,Institutional,Verified
PAR-067757,67757,OWN-067757,Individual,Verified
PAR-067758,67758,OWN-067758,Individual,Verified
PAR-067759,67759,OWN-067759,Institutional,Pending Verification
PAR-067760,67760,OWN-067760,Individual,Verified
PAR-067761,67761,OWN-067761,Individual,Verified
PAR-067762,67762,OWN-067762,Individual,Verified
PAR-067763,67763,OWN-067763,Individual,Verified
PAR-067764,67764,OWN-067764,Individual,Verified
PAR-067765,67765,OWN-067765,Government,Pending Verification
PAR-067766,67766,OWN-067766,Individual,Verified
PAR-067767,67767,OWN-067767,Individual,Disputed
PAR-067768,67768,OWN-067768,Individual,Pending Verification
PAR-067769,67769,OWN-067769,Individual,Verified
PAR-067770,67770,OWN-067770,Individual,Verified
PAR-067771,67771,OWN-067771,Government,Verified
PAR-067772,67772,OWN-067772,Joint,Verified
PAR-067773,67773,OWN-067773,Institutional,Verified
PAR-067774,67774,OWN-067774,Individual,Verified
PAR-067775,67775,OWN-067775,Individual,Verified
PAR-067776,67776,OWN-067776,Individual,Disputed
PAR-067777,67777,OWN-067777,Individual,Pending Verification
PAR-067778,67778,OWN-067778,Individual,Verified
PAR-067779,67779,OWN-067779,Government,Verified
PAR-067780,67780,OWN-067780,Individual,Verified
PAR-067781,67781,OWN-067781,Joint,Verified
PAR-067782,67782,OWN-067782,Joint,Verified
PAR-067783,67783,OWN-067783,Individual,Verified
PAR-067784,67784,OWN-067784,Individual,Pending Verification
PAR-067785,67785,OWN-067785,Joint,Verified
PAR-067786,67786,OWN-067786,Individual,Pending Verification
PAR-067787,67787,OWN-067787,Government,Verified
PAR-067788,67788,OWN-067788,Individual,Verified
PAR-067789,67789,OWN-067789,Individual,Verified
PAR-067790,67790,OWN-067790,Institutional,Verified
PAR-067791,67791,OWN-067791,Institutional,Disputed
PAR-067792,67792,OWN-067792,Individual,Pending Verification
PAR-067793,67793,OWN-067793,Individual,Verified
PAR-067794,67794,OWN-067794,Individual,Verified
PAR-067795,67795,OWN-067795,Joint,Verified
PAR-067796,67796,OWN-067796,Individual,Verified
PAR-067797,67797,OWN-067797,Institutional,Verified
PAR-067798,67798,OWN-067798,Individual,Verified
PAR-067799,67799,OWN-067799,Individual,Verified
PAR-067800,67800,OWN-067800,Government,Verified
PAR-067801,67801,OWN-067801,Individual,Verified
PAR-067802,67802,OWN-067802,Individual,Disputed
PAR-067803,67803,OWN-067803,Individual,Pending Verification
PAR-067804,67804,OWN-067804,Individual,Disputed
PAR-067805,67805,OWN-067805,Individual,Verified
PAR-067806,67806,OWN-067806,Government,Verified
PAR-067807,67807,OWN-067807,Joint,Verified
PAR-067808,67808,OWN-067808,Institutional,Verified
PAR-067809,67809,OWN-067809,Individual,Verified
PAR-067810,67810,OWN-067810,Individual,Verified
