project_id,notification,award,compensation,legal_disputes,possession,rehabilitation,approvals,documentation
PRJ-02381,0,0,0,0,0,0,0,0
PRJ-01336,0,0,0,0,0,0,0,0
PRJ-00122,0,0,0,0,0,0,1,1
PRJ-03651,0,0,1,0,0,1,0,0
PRJ-00830,0,0,0,0,0,0,0,0
PRJ-02891,0,0,0,0,0,0,0,0
PRJ-03658,0,0,0,0,0,0,0,0
PRJ-04629,0,1,1,0,0,0,0,0
PRJ-00473,0,0,0,0,0,0,1,0
PRJ-04109,0,0,0,0,0,0,0,0
PRJ-02998,1,0,0,1,0,1,1,1
PRJ-02440,1,0,1,0,0,0,1,1
PRJ-04166,0,0,0,0,0,0,0,0
PRJ-04412,0,0,0,0,0,0,1,0
PRJ-02110,0,0,0,1,0,0,0,0
PRJ-03696,1,0,0,0,0,0,1,0
PRJ-01618,0,1,0,1,0,0,0,0
PRJ-02437,0,0,1,0,0,0,0,0
PRJ-01500,0,0,0,0,0,0,0,1
PRJ-01755,0,0,0,0,0,0,0,1
PRJ-01755,0,0,0,0,0,0,0,0
PRJ-00088,0,0,0,0,0,0,0,0
PRJ-01661,0,0,0,0,0,0,0,0
PRJ-02712,0,0,0,0,1,0,0,0
PRJ-00461,0,0,0,0,0,0,0,0
PRJ-03757,0,0,1,1,0,0,0,0
PRJ-03724,0,0,0,0,0,0,0,1
PRJ-04621,0,0,0,0,0,0,0,0
PRJ-00705,0,1,1,1,0,0,0,0
PRJ-00686,0,0,0,0,0,0,0,1
PRJ-02069,0,0,0,0,0,0,0,0
PRJ-02802,0,0,0,0,0,0,0,0
PRJ-02800,0,0,0,0,0,0,0,0
PRJ-00440,0,0,1,0,0,0,0,1
PRJ-04596,1,0,0,0,0,0,0,0
PRJ-01958,0,0,0,0,0,0,0,1
PRJ-01092,0,0,0,0,0,0,0,0
PRJ-03007,0,0,0,0,0,0,0,0
PRJ-04483,0,1,0,0,0,0,0,0
PRJ-01629,1,0,0,0,0,0,0,0
PRJ-02101,0,0,0,0,1,1,1,0
PRJ-03121,0,1,0,0,0,0,0,0
PRJ-04472,0,0,0,0,0,1,0,0
PRJ-03484,1,0,0,0,0,0,0,0
PRJ-02090,0,0,0,0,0,0,0,0
PRJ-04029,0,0,0,0,0,0,0,1
PRJ-04871,1,0,0,0,0,0,0,0
PRJ-01008,0,0,0,0,0,0,0,0
PRJ-01121,0,0,0,0,0,0,1,0
PRJ-04468,0,0,0,0,0,0,1,0
PRJ-00730,0,0,0,1,0,0,0,1
PRJ-01315,0,0,0,0,0,0,0,0
PRJ-00952,0,0,0,1,0,0,0,0
PRJ-03344,0,0,0,1,0,1,0,0
PRJ-02000,0,1,1,0,1,0,0,0
PRJ-02886,0,1,0,0,1,0,0,0
PRJ-01531,0,0,1,0,0,1,0,0
PRJ-01628,0,0,0,0,0,0,0,0
PRJ-03189,0,0,0,0,0,0,0,0
PRJ-00990,0,1,0,0,0,1,0,0
PRJ-01503,1,0,0,0,0,0,0,1
PRJ-02854,0,0,0,0,0,0,0,0
PRJ-00490,0,0,0,0,0,1,0,0
PRJ-04419,0,0,0,0,0,0,1,1
PRJ-00807,0,0,0,0,1,0,1,0
PRJ-02562,0,0,0,0,0,0,0,0
PRJ-04442,0,0,0,1,0,0,0,0
PRJ-04159,1,0,0,0,0,0,0,0
PRJ-02106,1,0,0,1,0,0,1,0
PRJ-00903,0,1,1,0,0,0,0,0
PRJ-02987,1,0,0,0,0,0,0,0
PRJ-02478,0,0,0,0,0,0,0,0
PRJ-00093,0,0,0,1,0,0,0,0
PRJ-02753,0,0,1,0,0,0,0,0
PRJ-00459,0,0,1,0,0,0,0,0
PRJ-03923,1,0,0,0,0,0,0,0
PRJ-00330,1,0,0,0,0,0,0,0
PRJ-03629,0,0,1,0,0,0,0,1
PRJ-04203,0,0,0,0,0,0,0,0
PRJ-02033,0,0,0,0,0,0,0,0
PRJ-00778,0,1,1,0,0,0,0,0
PRJ-03489,0,0,0,0,0,1,0,0
PRJ-00284,0,1,0,1,1,1,0,0
PRJ-03484,1,0,0,0,0,1,0,0
PRJ-02375,0,0,0,0,0,0,0,0
PRJ-02768,0,0,1,0,0,0,0,0
PRJ-02536,0,0,1,0,0,0,0,0
PRJ-04012,0,0,0,0,0,0,0,1
PRJ-03639,0,1,0,0,0,1,0,0
PRJ-03120,0,0,0,0,0,0,0,0
PRJ-00903,0,0,0,0,0,0,0,0
PRJ-00203,0,0,0,0,0,0,0,0
PRJ-02139,0,0,0,0,0,0,0,1
PRJ-01096,1,0,0,0,0,0,1,0
PRJ-02255,0,0,0,0,0,1,0,0
PRJ-04575,0,0,1,1,0,1,0,0
PRJ-03572,0,0,1,1,0,0,0,0
PRJ-03858,0,0,1,0,0,0,0,0
PRJ-04060,0,0,0,0,0,0,1,1
PRJ-00275,0,1,1,0,0,0,0,0
PRJ-00934,0,0,0,0,0,0,0,0
PRJ-01320,0,0,0,0,0,0,0,0
PRJ-02992,0,0,0,0,0,0,1,0
PRJ-00421,1,1,1,0,0,0,0,1
PRJ-03486,0,0,0,0,0,0,0,0
PRJ-01712,0,0,0,0,0,0,0,0
PRJ-03068,0,1,1,0,1,0,0,0
PRJ-01753,0,0,0,0,0,0,0,0
PRJ-04301,0,0,0,0,0,0,1,0
PRJ-02598,1,1,0,0,0,0,1,1
PRJ-04529,1,1,0,0,0,0,0,0
PRJ-02709,0,0,0,0,0,1,1,0
PRJ-04456,0,1,0,0,0,0,0,0
PRJ-02286,0,1,0,0,0,0,1,0
PRJ-04920,0,0,0,0,1,0,0,0
PRJ-00009,0,0,0,0,1,0,0,0
PRJ-00435,0,0,0,0,0,0,1,1
PRJ-00734,0,1,0,0,0,1,1,0
PRJ-02689,0,0,0,0,0,0,0,1
PRJ-04470,0,0,0,0,0,0,0,1
PRJ-00776,0,0,1,1,1,0,0,0
PRJ-04794,1,0,0,0,0,0,0,0
PRJ-00587,0,1,0,0,0,0,1,0
PRJ-00386,0,0,0,0,0,0,1,0
PRJ-00359,0,0,1,0,0,0,0,0
PRJ-02737,0,0,0,0,0,0,0,0
PRJ-02898,0,0,0,0,0,0,0,0
PRJ-04228,0,0,0,0,1,0,1,1
PRJ-04429,0,0,0,0,0,0,0,0
PRJ-02425,0,0,0,0,0,0,0,0
PRJ-01497,1,0,0,0,0,0,0,0
PRJ-00057,0,0,0,0,0,0,0,0
PRJ-03378,1,0,1,0,0,0,0,0
PRJ-04954,1,1,0,0,0,0,0,1
PRJ-04171,0,0,0,1,0,1,0,0
PRJ-01488,0,0,1,0,0,0,0,1
PRJ-02970,0,1,0,0,0,0,1,0
PRJ-01995,0,0,0,0,0,0,0,0
PRJ-02424,0,0,0,0,0,0,0,0
PRJ-04476,0,0,0,0,0,0,0,0
PRJ-02576,0,0,0,0,0,0,0,0
PRJ-00965,0,1,1,1,0,0,0,0
PRJ-01250,0,0,0,1,0,0,0,0
PRJ-00273,0,0,1,0,0,0,0,1
PRJ-01686,0,0,0,0,0,0,1,0
PRJ-03672,0,0,0,0,0,0,0,0
PRJ-02548,0,0,0,0,0,0,1,0
PRJ-04966,0,1,0,0,0,0,0,1
PRJ-04966,0,1,0,0,0,0,0,0
PRJ-03845,0,0,1,0,0,1,0,0
PRJ-03470,0,0,1,1,0,0,1,0
PRJ-03885,0,0,0,1,0,1,0,0
PRJ-02621,0,0,0,0,0,0,0,0
PRJ-00470,0,0,1,0,1,0,0,0
PRJ-02544,1,0,0,0,0,0,0,0
PRJ-01974,0,0,0,0,0,0,0,0
PRJ-02950,1,0,0,0,1,0,0,0
PRJ-02717,0,0,0,0,0,0,0,0
PRJ-01415,0,1,0,0,0,0,0,0
PRJ-00002,0,0,1,0,0,0,0,0
PRJ-00008,0,0,1,1,0,0,0,0
PRJ-04185,0,0,0,0,0,0,1,0
PRJ-04812,0,0,0,0,0,0,0,0
PRJ-02597,0,0,0,1,0,0,0,0
PRJ-01854,0,0,0,1,0,0,0,0
PRJ-02551,0,0,1,0,1,0,0,0
PRJ-04818,0,0,0,0,0,0,1,0
PRJ-03315,0,0,1,0,0,0,0,0
PRJ-01231,0,0,0,1,0,1,0,0
PRJ-02146,0,0,1,0,0,0,0,0
PRJ-03779,0,0,0,0,0,0,0,0
PRJ-04824,0,0,0,0,0,1,0,0
PRJ-04393,0,0,0,0,0,0,1,0
PRJ-00654,0,0,0,0,0,0,0,0
PRJ-01084,0,0,0,0,0,0,0,0
PRJ-02970,0,0,0,0,0,0,0,0
PRJ-04765,0,0,0,0,0,0,0,1
PRJ-03130,0,0,0,0,0,0,0,0
PRJ-01861,0,0,1,0,0,0,0,1
PRJ-01816,0,0,0,0,0,0,1,0
PRJ-01247,0,0,1,0,0,0,0,0
PRJ-04148,0,0,0,0,0,1,1,1
PRJ-02288,0,0,0,0,0,0,1,0
PRJ-04264,0,0,0,1,0,0,0,0
PRJ-00924,0,0,0,0,0,1,1,0
PRJ-01035,0,0,0,0,0,1,1,0
PRJ-03546,0,0,0,0,0,0,1,0
PRJ-01202,0,0,1,0,0,0,0,0
PRJ-04778,0,0,0,0,0,0,0,0
PRJ-01493,0,0,0,0,0,0,0,0
PRJ-03408,0,1,0,1,0,1,0,0
PRJ-04398,0,0,0,0,0,0,0,0
PRJ-04503,0,0,1,0,0,0,0,0
PRJ-01959,0,0,0,1,0,0,1,0
PRJ-00034,0,0,0,0,0,0,0,0
PRJ-02625,0,0,0,1,0,0,0,0
PRJ-04148,0,0,0,0,0,0,0,1
PRJ-04198,0,0,0,0,0,0,0,0
PRJ-03052,0,0,0,0,0,0,0,0
PRJ-01678,0,0,0,0,0,0,0,0
PRJ-01605,0,0,0,0,0,0,0,0
PRJ-02855,0,0,1,0,0,0,0,0
PRJ-03504,0,0,1,0,0,0,0,0
PRJ-01555,0,0,1,0,0,0,1,0
PRJ-02313,0,0,0,0,1,1,0,0
PRJ-04275,0,0,0,0,0,0,0,0
PRJ-02874,0,0,0,0,0,0,0,0
PRJ-03274,0,0,0,0,0,0,1,0
PRJ-03663,0,0,0,0,0,0,0,0
PRJ-02859,0,0,0,0,0,0,0,0
PRJ-00113,0,0,1,0,1,0,0,0
PRJ-00488,1,0,0,0,0,1,0,0
PRJ-01682,0,0,1,1,1,0,0,0
PRJ-04050,0,1,0,1,0,0,0,0
PRJ-02437,0,0,0,0,0,0,0,0
PRJ-01918,0,0,0,0,0,1,0,0
PRJ-00888,0,0,0,0,0,0,0,0
PRJ-00418,0,0,1,0,0,0,0,1
PRJ-01896,0,0,0,0,0,0,0,0
PRJ-02896,0,0,0,0,0,0,0,0
PRJ-00389,0,0,1,0,0,1,0,0
PRJ-01676,0,0,1,0,0,0,0,0
PRJ-01668,1,0,0,1,0,1,0,0
PRJ-02791,0,0,0,1,0,1,0,0
PRJ-04014,0,0,0,0,0,1,0,0
PRJ-02351,1,0,0,0,0,0,0,0
PRJ-02778,0,0,0,0,0,0,0,0
PRJ-02238,0,0,0,0,0,0,0,0
PRJ-00588,0,0,0,0,0,0,0,0
PRJ-04162,0,0,1,0,0,0,0,1
PRJ-01606,0,1,1,0,0,0,0,0
PRJ-04648,0,0,1,0,0,0,1,0
PRJ-04855,1,0,0,0,0,0,0,1
PRJ-03487,0,0,0,0,0,0,0,1
PRJ-00345,0,0,1,0,0,0,0,0
PRJ-03779,0,0,0,0,0,0,0,0
PRJ-01566,0,0,0,0,0,1,1,0
PRJ-04730,0,0,1,1,0,0,0,1
PRJ-01313,0,0,0,0,0,0,0,1
PRJ-02916,0,0,0,0,0,0,0,0
PRJ-02970,0,0,0,0,0,0,0,0
PRJ-01406,0,1,0,0,0,0,0,0
PRJ-01774,0,0,0,1,0,0,0,0
PRJ-03429,0,0,0,0,1,1,0,0
PRJ-02502,0,0,1,0,0,0,0,0
PRJ-01397,0,0,0,0,1,1,1,0
PRJ-00284,1,0,0,0,0,0,1,0
PRJ-01925,1,0,0,0,0,0,0,0
PRJ-03835,0,0,1,0,0,0,0,0
PRJ-00395,0,1,1,0,0,0,0,0
PRJ-04889,0,0,0,0,0,0,0,0
PRJ-03335,0,0,1,0,0,0,0,0
PRJ-00470,0,1,0,0,0,0,0,0
PRJ-00600,0,0,0,1,0,0,0,0
PRJ-03484,1,0,0,0,0,0,0,0
PRJ-03580,0,0,0,0,0,0,0,0
PRJ-04939,0,0,0,0,0,0,0,0
PRJ-02758,0,0,0,0,1,0,1,0
PRJ-04834,0,1,0,0,0,1,0,0
PRJ-02683,0,0,0,0,0,0,0,0
PRJ-02117,0,0,1,0,0,0,0,0
PRJ-00092,0,1,0,0,0,0,0,0
PRJ-03076,0,0,0,0,0,0,0,0
PRJ-00817,0,0,0,0,1,0,0,0
PRJ-00990,0,0,0,0,0,0,0,0
PRJ-04145,0,0,0,0,0,0,0,0
PRJ-00726,0,0,0,0,0,1,0,0
PRJ-04061,0,0,0,0,0,0,0,0
PRJ-01245,0,0,0,0,1,0,0,0
PRJ-00232,0,0,1,0,0,0,1,0
PRJ-04959,1,0,0,1,0,0,0,0
PRJ-02032,0,0,0,1,0,0,0,0
PRJ-02252,0,0,0,0,1,1,0,0
PRJ-04879,0,1,0,0,0,0,0,0
PRJ-00167,0,0,0,0,0,0,0,1
PRJ-00166,0,0,1,0,0,0,0,0
PRJ-03828,0,0,0,0,0,0,1,0
PRJ-02958,0,1,0,0,0,0,0,1
PRJ-03958,0,0,0,0,0,0,1,0
PRJ-01555,0,0,1,0,0,0,0,0
PRJ-03964,0,0,0,1,1,0,1,0
PRJ-00187,0,0,0,0,0,0,0,0
PRJ-01706,0,1,0,0,0,0,0,0
PRJ-03336,1,0,0,0,0,0,0,0
PRJ-02816,0,0,0,0,0,0,0,0
PRJ-03923,0,0,0,0,0,0,0,0
PRJ-02016,0,0,0,0,0,0,0,0
PRJ-03546,0,0,1,0,0,0,1,1
PRJ-00817,1,0,0,0,0,0,0,0
PRJ-04015,0,0,0,0,1,0,1,0
PRJ-04758,0,0,0,0,0,0,1,1
PRJ-03313,0,0,1,0,0,0,0,0
PRJ-00368,0,0,0,0,0,0,0,0
PRJ-03497,0,1,0,0,0,0,1,1
PRJ-04284,0,0,0,0,0,0,0,0
PRJ-01879,0,1,0,0,0,0,0,0
PRJ-02539,0,0,1,0,0,0,0,0
PRJ-00624,0,0,1,0,0,0,0,0
PRJ-02523,0,1,0,0,0,0,0,0
PRJ-00716,0,0,0,0,1,0,0,0
PRJ-03647,0,0,0,0,0,0,0,0
PRJ-02476,0,1,0,0,0,1,1,0
PRJ-01717,0,0,1,1,0,0,0,0
PRJ-03379,0,0,0,0,0,0,0,0
PRJ-03622,0,0,0,0,0,0,1,0
PRJ-03209,0,0,0,0,0,0,0,0
PRJ-00939,0,0,0,0,0,0,0,0
PRJ-00627,0,0,0,0,0,0,0,0
PRJ-03528,0,0,0,0,0,0,0,1
PRJ-04179,0,0,0,0,0,0,0,0
PRJ-04109,0,0,0,0,1,0,0,0
PRJ-00774,0,0,0,0,0,0,0,0
PRJ-02739,0,0,0,0,0,0,0,0
PRJ-03492,0,0,0,0,0,0,0,0
PRJ-01537,0,0,0,0,0,0,1,1
PRJ-03090,0,1,1,0,0,0,0,0
PRJ-01037,0,0,0,0,0,0,0,0
PRJ-00739,0,0,0,0,0,1,1,0
PRJ-04930,0,0,0,0,0,0,0,0
PRJ-01048,0,0,0,0,0,0,1,0
PRJ-03147,1,0,0,0,0,0,1,0
PRJ-04762,0,0,0,0,0,0,0,0
PRJ-02643,0,0,0,0,1,0,1,0
PRJ-01011,0,0,0,0,0,0,0,0
PRJ-00225,1,0,0,0,0,0,0,0
PRJ-01247,0,1,0,1,0,0,0,0
PRJ-02362,0,0,0,0,0,0,0,1
PRJ-04439,0,0,0,0,0,0,0,0
PRJ-00038,0,1,0,0,0,0,0,0
PRJ-03325,0,0,0,0,0,0,0,0
PRJ-02057,0,0,0,0,0,1,0,0
PRJ-02806,0,0,0,1,0,0,1,0
PRJ-00624,0,0,1,0,0,0,0,0
PRJ-00742,0,0,0,0,0,0,1,0
PRJ-04568,0,0,0,0,1,1,0,0
PRJ-02759,0,0,0,0,0,0,0,0
PRJ-03848,0,0,0,0,0,0,0,0
PRJ-02410,0,0,0,0,0,0,0,0
PRJ-02016,0,0,0,0,0,0,0,0
PRJ-04019,0,0,0,0,0,0,1,1
PRJ-04306,0,1,0,0,0,0,0,0
PRJ-00740,0,0,0,0,0,0,1,0
PRJ-00003,0,0,0,0,0,0,0,0
PRJ-00979,0,0,0,0,0,0,0,0
PRJ-04347,0,0,0,0,0,0,0,0
PRJ-03567,0,0,0,0,0,1,0,0
PRJ-03876,1,0,0,0,1,0,0,0
PRJ-00876,0,0,0,0,0,0,0,0
PRJ-01008,0,0,1,0,0,0,0,0
PRJ-03205,0,0,0,0,0,0,0,0
PRJ-01366,0,1,0,0,0,0,0,0
PRJ-03771,0,0,0,0,0,0,0,0
PRJ-01867,0,0,0,1,0,0,1,1
PRJ-02879,1,0,0,0,0,0,0,1
PRJ-00755,0,0,0,0,0,0,0,1
PRJ-04047,0,0,1,0,0,0,1,0
PRJ-00854,0,1,1,0,1,1,0,0
PRJ-04714,0,0,0,0,0,0,0,0
PRJ-01265,0,0,1,1,0,0,1,0
PRJ-01054,0,0,0,0,0,0,0,0
PRJ-00823,0,0,0,0,0,1,0,0
PRJ-04299,0,0,0,0,0,0,0,0
PRJ-00007,0,0,0,0,0,0,0,0
PRJ-00484,1,0,0,0,0,0,0,0
PRJ-00992,0,0,1,0,1,0,0,0
PRJ-01571,0,0,0,0,0,0,0,0
PRJ-01855,0,0,0,1,0,1,0,0
PRJ-03038,0,0,0,0,0,0,0,1
PRJ-01736,0,0,0,0,0,0,0,0
PRJ-02700,0,0,0,0,0,0,0,0
PRJ-00679,0,0,0,0,0,0,0,1
PRJ-01066,0,0,0,0,0,0,0,0
PRJ-03272,0,0,0,0,0,0,0,0
PRJ-04870,0,0,0,0,0,0,0,0
PRJ-01661,0,0,0,0,0,1,1,0
PRJ-01336,0,0,0,0,0,0,0,0
PRJ-04783,0,0,1,0,0,0,0,1
PRJ-03272,0,0,0,0,0,1,0,0
PRJ-02605,0,0,0,0,1,0,0,0
PRJ-03282,0,0,1,0,0,0,1,1
PRJ-04433,0,0,1,0,0,0,0,1
PRJ-03132,0,0,0,0,0,0,0,0
PRJ-03818,0,0,1,0,0,0,0,0
PRJ-01956,0,1,0,0,0,0,0,0
PRJ-02464,0,0,0,0,0,0,0,0
PRJ-02118,0,0,1,0,1,0,0,0
PRJ-03841,1,0,0,0,0,0,0,0
PRJ-00261,0,1,1,1,0,0,0,0
PRJ-01440,0,0,0,0,0,0,0,0
PRJ-04463,0,0,0,0,0,1,0,0
PRJ-00453,0,0,0,0,0,0,0,0
PRJ-02454,0,0,0,0,0,0,0,0
PRJ-02751,0,0,0,0,0,1,1,0
PRJ-00913,0,0,1,0,0,0,1,0
PRJ-00758,0,0,0,1,0,0,0,0
PRJ-00447,0,0,0,0,0,1,0,1
PRJ-02112,0,0,0,0,0,1,0,0
PRJ-00575,0,0,0,0,0,0,0,0
PRJ-01015,0,0,0,0,0,0,0,0
PRJ-04010,1,0,1,0,0,0,0,0
PRJ-02913,0,0,0,0,0,0,1,0
PRJ-04683,0,0,0,0,0,0,0,0
PRJ-00050,0,0,0,0,0,0,0,0
PRJ-02522,0,0,0,0,0,0,1,0
PRJ-04827,0,0,0,0,0,0,1,0
PRJ-03890,0,0,0,0,0,0,0,0
PRJ-01590,0,0,0,0,0,0,0,0
PRJ-02443,0,0,0,0,0,0,0,1
PRJ-03823,0,0,0,0,0,0,0,0
PRJ-04659,0,0,0,0,0,0,0,0
PRJ-00616,0,0,1,0,0,0,0,0
PRJ-01680,1,0,1,0,0,0,0,0
PRJ-04545,0,1,0,0,0,0,1,0
PRJ-04659,0,0,0,0,0,0,0,0
PRJ-02800,0,0,0,0,1,0,0,0
PRJ-00066,0,0,0,0,0,0,0,0
PRJ-03505,0,1,0,0,0,0,0,0
PRJ-04225,0,0,0,0,0,0,0,0
PRJ-03089,0,0,1,0,0,0,0,0
PRJ-00661,1,0,0,0,0,1,0,0
PRJ-00588,0,0,0,0,1,0,1,0
PRJ-04771,0,1,0,1,1,1,0,0
PRJ-03063,0,0,0,0,0,0,0,0
PRJ-01990,0,0,0,0,0,0,0,0
PRJ-01236,0,1,0,0,0,0,0,0
PRJ-00890,0,1,1,0,0,0,0,0
PRJ-02189,1,0,0,0,0,0,0,0
PRJ-03670,0,0,0,0,0,0,0,1
PRJ-00470,1,0,0,0,0,0,1,0
PRJ-03837,0,0,0,0,0,0,0,0
PRJ-02439,0,0,0,0,0,0,0,0
PRJ-02220,1,0,0,0,1,0,1,0
PRJ-03382,0,0,0,0,0,0,0,0
PRJ-03482,1,0,0,0,0,0,0,0
PRJ-03805,0,0,0,0,0,1,0,0
PRJ-02382,1,0,0,0,0,0,0,0
PRJ-03751,0,0,0,0,0,1,0,0
PRJ-03124,0,0,0,0,0,0,0,0
PRJ-04924,0,0,0,0,0,0,1,0
PRJ-04356,0,0,1,1,1,0,0,0
PRJ-04886,0,0,0,0,0,0,0,1
PRJ-04658,1,0,0,0,1,0,0,0
PRJ-04128,0,0,0,0,0,1,1,1
PRJ-02204,0,0,1,0,0,1,0,0
PRJ-03609,0,0,0,0,0,0,0,0
PRJ-04149,0,0,1,0,0,0,0,0
PRJ-02289,0,0,0,0,0,0,0,0
PRJ-04360,0,0,0,1,0,0,0,1
PRJ-01323,1,0,1,0,1,1,0,0
PRJ-04691,0,0,0,0,1,0,0,0
PRJ-03009,0,0,0,0,0,0,0,0
PRJ-01094,0,0,1,0,0,1,1,0
PRJ-03086,0,0,0,0,0,0,0,0
PRJ-04142,1,0,0,0,1,0,0,0
PRJ-01472,1,0,0,1,0,0,1,0
PRJ-02099,0,1,0,0,0,0,0,0
PRJ-00114,1,0,0,1,0,0,0,0
PRJ-03452,0,0,0,1,1,0,0,1
PRJ-03589,0,1,0,0,0,0,0,0
PRJ-02548,0,0,0,0,0,0,0,0
PRJ-01198,0,0,0,0,0,0,0,0
PRJ-03197,0,0,1,0,0,0,0,0
PRJ-04480,0,0,0,0,0,0,0,1
PRJ-01159,0,0,0,0,0,0,0,0
PRJ-00728,0,0,0,0,0,0,0,0
PRJ-01467,0,0,0,0,0,1,0,1
PRJ-02699,0,0,1,0,0,0,0,0
PRJ-03821,0,0,0,0,0,1,0,0
PRJ-01041,0,0,0,0,0,0,0,0
PRJ-01599,0,0,0,0,0,0,0,1
PRJ-01533,0,0,1,0,0,0,0,0
PRJ-01283,0,0,0,0,1,0,0,0
PRJ-03066,0,0,1,1,0,1,0,1
PRJ-01048,1,0,0,1,0,0,0,0
PRJ-00936,0,0,0,0,0,0,0,1
PRJ-03239,0,0,0,0,0,0,0,0
PRJ-00997,0,1,0,0,0,1,0,1
PRJ-01287,0,0,0,0,0,0,0,0
PRJ-01741,0,0,0,1,0,0,0,0
PRJ-03036,0,0,0,0,0,0,0,0
PRJ-01542,0,0,1,0,0,0,0,0
PRJ-03873,1,0,0,0,0,0,1,0
PRJ-01786,0,0,0,0,0,0,0,0
PRJ-01367,0,0,0,0,1,0,0,1
PRJ-04314,0,1,0,0,1,1,0,0
PRJ-02618,1,0,0,0,1,0,0,0
PRJ-00401,0,0,0,0,0,0,1,0
PRJ-03600,1,0,0,0,0,0,0,0
PRJ-02999,0,0,0,0,0,0,1,0
PRJ-01633,1,1,0,0,0,0,0,0
PRJ-02623,0,0,0,0,0,0,0,0
PRJ-00350,0,0,0,0,0,0,0,0
PRJ-00872,0,0,0,0,0,0,0,0
PRJ-01022,0,1,1,0,0,0,0,0
PRJ-03037,0,0,0,0,0,0,1,0
PRJ-02745,0,0,0,0,0,0,0,0
PRJ-04944,0,0,0,0,0,0,0,0
PRJ-02559,0,0,0,0,0,0,0,0
PRJ-04390,1,0,0,0,0,0,0,0
PRJ-02889,0,0,0,1,0,0,0,0
PRJ-03684,0,0,0,0,0,0,0,0
PRJ-01553,0,0,0,0,0,0,0,0
PRJ-04956,0,1,0,0,0,0,0,0
PRJ-00438,0,0,0,0,0,0,0,0
PRJ-00280,1,0,1,0,0,0,0,0
PRJ-00602,0,0,0,0,0,0,0,0
PRJ-03746,0,0,1,0,0,0,0,0
PRJ-01988,1,1,0,0,0,0,0,0
PRJ-01962,0,1,0,1,0,0,0,0
PRJ-00401,0,0,0,0,0,0,0,0
PRJ-04340,0,0,0,0,0,1,0,0
PRJ-04316,0,0,1,1,1,1,0,0
PRJ-01483,0,0,0,0,0,1,0,0
PRJ-00066,1,0,0,0,0,1,0,0
PRJ-01387,0,0,0,0,0,0,0,0
PRJ-00291,0,0,0,1,0,0,1,1
PRJ-04270,0,0,0,0,0,0,0,0
PRJ-03363,0,0,0,0,0,0,0,0
PRJ-00157,0,0,0,0,0,0,0,0
PRJ-01421,0,0,1,0,0,0,1,0
PRJ-03612,0,0,0,0,0,0,1,0
PRJ-01456,0,0,0,1,0,1,0,0
PRJ-02836,0,0,0,0,0,0,0,0
PRJ-00552,0,0,0,0,0,0,0,0
PRJ-04916,0,0,1,1,0,0,1,1
PRJ-04739,0,0,0,0,0,0,1,0
PRJ-02562,0,0,0,0,0,0,0,0
PRJ-00859,0,0,0,0,0,0,0,0
PRJ-00557,0,0,0,0,0,0,0,0
PRJ-02955,0,0,0,0,0,0,0,0
PRJ-04246,0,0,1,0,0,0,0,0
PRJ-00306,0,0,0,0,0,0,0,0
PRJ-02661,0,0,0,0,0,0,0,0
PRJ-02459,0,0,0,0,0,0,0,0
PRJ-02401,1,0,0,0,1,0,0,0
PRJ-04639,0,1,1,0,0,0,0,0
PRJ-02827,0,0,0,0,1,0,0,1
PRJ-03408,0,0,0,0,0,0,0,0
PRJ-01767,0,1,1,0,0,1,0,0
PRJ-04699,0,0,0,0,0,0,0,0
PRJ-01237,0,0,0,0,0,0,0,0
PRJ-00039,0,0,0,0,0,0,0,0
PRJ-03499,0,0,0,0,0,0,0,0
PRJ-03771,0,0,0,0,0,0,0,0
PRJ-03581,0,0,1,0,0,0,0,0
PRJ-04653,0,0,0,0,0,0,0,0
PRJ-01954,0,0,0,0,0,0,0,0
PRJ-00554,0,0,0,0,0,0,0,0
PRJ-03315,0,0,0,0,1,0,0,0
PRJ-02825,1,0,0,0,0,0,0,0
PRJ-03271,0,1,0,0,0,0,0,0
PRJ-01546,0,1,0,0,0,0,0,0
PRJ-00733,0,1,1,0,0,0,0,0
PRJ-00166,0,0,0,1,0,1,0,0
PRJ-02563,0,0,0,0,0,0,0,0
PRJ-04563,0,1,0,0,0,0,0,0
PRJ-04662,1,0,1,0,0,0,0,1
PRJ-01310,0,1,1,0,0,0,0,1
PRJ-04337,0,0,1,0,0,0,0,1
PRJ-04350,0,1,0,0,0,0,0,0
PRJ-04931,0,0,0,0,0,0,0,0
PRJ-02300,0,1,1,0,1,0,0,0
PRJ-04093,0,1,0,0,1,0,0,0
PRJ-02561,0,0,0,0,0,1,0,0
PRJ-03384,0,0,1,0,1,0,0,0
PRJ-02834,0,0,0,0,0,1,0,1
PRJ-00335,0,0,0,0,0,0,0,0
PRJ-00047,1,0,1,0,0,0,0,0
PRJ-00887,0,1,0,0,0,1,0,0
PRJ-03011,0,0,0,1,0,0,1,1
PRJ-03039,0,0,0,0,0,0,0,0
PRJ-01740,1,0,1,0,0,0,0,0
PRJ-04478,0,0,1,0,0,0,0,0
PRJ-03409,0,0,0,0,0,1,0,1
PRJ-02436,1,0,0,0,0,0,0,1
PRJ-02498,0,0,0,0,0,0,0,0
PRJ-02458,0,0,0,0,0,0,0,0
PRJ-00221,0,0,0,0,0,0,0,0
PRJ-02991,0,0,0,0,1,1,0,1
PRJ-02358,0,0,0,0,0,0,0,0
PRJ-04212,0,1,0,0,0,0,0,0
