record_id,district,taluk,village,survey_no,subdivision,area,classification,record_status,mutation_status
72406,Coimbatore,Pollachi,Kovilpalayam,9053,4,0.629,Residential,Verified,Updated
72407,Coimbatore,Annur,Karamadai,5491,7,5.85,Poramboke,Verified,Updated
72408,Coimbatore,Pollachi,Saravanampatti,5845,2,0.565,Residential,Verified,Updated
72409,Coimbatore,Annur,Mettupalayam,273,4,1.094,Punjai,Pending,Updated
72410,Coimbatore,Annur,Saravanampatti,8146,5,0.778,Industrial,Active,Updated
72411,Coimbatore,Coimbatore South,Kovilpalayam,7747,1,0.481,Poramboke,Verified,Not Required
72412,Coimbatore,Kinathukadavu,Pollachi,5401,7,0.809,Nanjai,Pending,Updated
72413,Coimbatore,Pollachi,Karamadai,2016,3,2.383,Punjai,Pending,Updated
72414,Coimbatore,Coimbatore North,Kinathukadavu,8820,6,2.275,Residential,Active,Not Required
72415,Coimbatore,Coimbatore North,Madukkarai,2073,7,1.774,Punjai,Under Review,Updated
72416,Coimbatore,Coimbatore North,Annur,3841,7,2.766,Residential,Verified,Updated
72417,Coimbatore,Madukkarai,Negamam,7563,5,1.425,Commercial,Under Review,Not Required
72418,Coimbatore,Coimbatore South,Annur,1882,4,2.229,Residential,Pending,Not Required
72419,Coimbatore,Madukkarai,Kovilpalayam,6063,5,0.496,Government,Under Review,Updated
72420,Coimbatore,Pollachi,Annur,8142,4,1.25,Government,Under Review,Pending
72421,Coimbatore,Kinathukadavu,Perur,7537,6,0.704,Punjai,Under Review,Updated
72422,Coimbatore,Madukkarai,Thudiyalur,5978,7,0.608,Government,Verified,Updated
72423,Coimbatore,Coimbatore North,Perur,9185,7,1.734,Poramboke,Verified,Updated
72424,Coimbatore,Madukkarai,Saravanampatti,7864,5,1.208,Industrial,Under Review,Updated
72425,Coimbatore,Madukkarai,Negamam,7783,1,2.711,Poramboke,Under Review,Updated
72426,Coimbatore,Kinathukadavu,Thudiyalur,4722,6,0.522,Industrial,Pending,Updated
72427,Coimbatore,Pollachi,Annur,6312,4,2.478,Punjai,Active,Not Required
72428,Coimbatore,Pollachi,Karamadai,5856,2,0.809,Residential,Pending,Not Required
72429,Coimbatore,Coimbatore South,Thudiyalur,9278,3,1.188,Poramboke,Active,Updated
72430,Coimbatore,Coimbatore North,Mettupalayam,5732,1,0.674,Punjai,Active,Updated
72431,Coimbatore,Kinathukadavu,Annur,5075,2,0.941,Residential,Active,Updated
72432,Coimbatore,Sulur,Madukkarai,4835,6,1.646,Commercial,Under Review,Updated
72433,Coimbatore,Sulur,Madukkarai,2845,3,0.458,Nanjai,Pending,Not Required
72434,Coimbatore,Pollachi,Pollachi,394,3,0.404,Residential,Under Review,Pending
72435,Coimbatore,Kinathukadavu,Negamam,1141,5,0.78,Residential,Pending,Updated
72436,Coimbatore,Madukkarai,Negamam,6240,4,0.729,Nanjai,Under Review,Pending
72437,Coimbatore,Pollachi,Karamadai,8619,6,1.184,Poramboke,Pending,Updated
72438,Coimbatore,Annur,Pollachi,3489,5,1.426,Poramboke,Verified,Updated
72439,Coimbatore,Sulur,Saravanampatti,9418,3,0.86,Government,Verified,Pending
72440,Coimbatore,Annur,Thudiyalur,3914,7,1.128,Punjai,Pending,Not Required
72441,Coimbatore,Madukkarai,Madukkarai,3321,3,2.703,Industrial,Active,Not Required
72442,Coimbatore,Mettupalayam,Annur,3227,2,0.998,Residential,Active,Updated
72443,Coimbatore,Pollachi,Karamadai,7060,3,1.919,Government,Pending,Updated
72444,Coimbatore,Sulur,Perur,6418,1,2.046,Punjai,Pending,Updated
72445,Coimbatore,Coimbatore North,Karamadai,3196,7,1.206,Poramboke,Verified,Updated
72446,Coimbatore,Coimbatore North,Annur,3156,5,5.951,Poramboke,Active,Updated
72447,Coimbatore,Coimbatore North,Sulur,5301,2,0.211,Punjai,Verified,Updated
72448,Coimbatore,Pollachi,Annur,3059,6,1.747,Nanjai,Pending,Disputed
72449,Coimbatore,Madukkarai,Kovilpalayam,7947,4,1.977,Industrial,Under Review,Updated
72450,Coimbatore,Coimbatore South,Thudiyalur,5736,5,0.785,Punjai,Pending,Disputed
72451,Coimbatore,Madukkarai,Saravanampatti,7511,1,0.61,Nanjai,Active,Updated
72452,Coimbatore,Mettupalayam,Kinathukadavu,5216,2,0.372,Residential,Pending,Pending
72453,Coimbatore,Coimbatore North,Sulur,6033,3,0.55,Punjai,Verified,Updated
72454,Coimbatore,Coimbatore North,Perur,5516,7,2.735,Poramboke,Pending,Updated
72455,Coimbatore,Kinathukadavu,Mettupalayam,5928,6,2.924,Government,Verified,Pending
72456,Coimbatore,Pollachi,Karamadai,7377,7,2.612,Residential,Pending,Not Required
72457,Coimbatore,Mettupalayam,Negamam,6252,7,0.801,Residential,Pending,Updated
72458,Coimbatore,Madukkarai,Perur,8895,4,4.08,Government,Active,Updated
72459,Coimbatore,Coimbatore North,Negamam,227,1,0.283,Nanjai,Active,Updated
72460,Coimbatore,Annur,Madukkarai,8317,1,1.844,Residential,Pending,Updated
72461,Coimbatore,Mettupalayam,Sulur,729,4,0.598,Punjai,Under Review,Pending
72462,Coimbatore,Sulur,Mettupalayam,8257,3,0.642,Government,Active,Updated
72463,Coimbatore,Madukkarai,Negamam,8462,5,0.915,Government,Verified,Updated
72464,Coimbatore,Annur,Kovilpalayam,5811,1,0.792,Industrial,Under Review,Updated
72465,Coimbatore,Madukkarai,Karamadai,4854,4,1.327,Poramboke,Under Review,Updated
72466,Coimbatore,Pollachi,Perur,7084,6,0.804,Nanjai,Pending,Disputed
72467,Coimbatore,Pollachi,Mettupalayam,7633,7,0.886,Residential,Pending,Not Required
72468,Coimbatore,Sulur,Kinathukadavu,5064,6,0.15,Nanjai,Active,Not Required
72469,Coimbatore,Coimbatore North,Pollachi,731,3,0.42,Nanjai,Pending,Disputed
72470,Coimbatore,Kinathukadavu,Perur,8425,1,0.679,Punjai,Active,Updated
72471,Coimbatore,Kinathukadavu,Negamam,1543,4,2.329,Residential,Pending,Updated
72472,Coimbatore,Sulur,Madukkarai,9321,5,0.31,Poramboke,Pending,Updated
72473,Coimbatore,Coimbatore South,Kinathukadavu,3527,6,2.272,Government,Active,Pending
72474,Coimbatore,Madukkarai,Perur,6960,3,1.867,Punjai,Verified,Pending
72475,Coimbatore,Madukkarai,Madukkarai,398,5,3.298,Government,Under Review,Not Required
72476,Coimbatore,Pollachi,Thudiyalur,5916,1,0.672,Poramboke,Pending,Pending
72477,Coimbatore,Coimbatore South,Mettupalayam,8444,7,0.555,Poramboke,Active,Updated
72478,Coimbatore,Kinathukadavu,Sulur,787,4,0.908,Nanjai,Active,Updated
72479,Coimbatore,Pollachi,Thudiyalur,9191,4,0.756,Punjai,Pending,Updated
72480,Coimbatore,Mettupalayam,Negamam,6758,6,0.471,Residential,Verified,Updated
72481,Coimbatore,Coimbatore South,Sulur,7467,1,0.388,Punjai,Under Review,Not Required
72482,Coimbatore,Coimbatore South,Madukkarai,8369,6,0.451,Nanjai,Under Review,Not Required
72483,Coimbatore,Kinathukadavu,Pollachi,3308,7,0.572,Nanjai,Pending,Not Required
72484,Coimbatore,Kinathukadavu,Perur,3151,5,1.537,Industrial,Under Review,Updated
72485,Coimbatore,Sulur,Negamam,1182,1,0.272,Nanjai,Pending,Updated
72486,Coimbatore,Madukkarai,Sulur,8161,2,2.197,Punjai,Active,Pending
72487,Coimbatore,Madukkarai,Perur,3765,6,0.357,Residential,Pending,Updated
72488,Coimbatore,Annur,Pollachi,3006,7,0.212,Industrial,Under Review,Disputed
72489,Coimbatore,Kinathukadavu,Sulur,5568,7,0.566,Government,Verified,Pending
72490,Coimbatore,Sulur,Pollachi,4295,7,1.291,Industrial,Pending,Updated
72491,Coimbatore,Annur,Pollachi,9382,4,1.191,Residential,Active,Updated
72492,Coimbatore,Kinathukadavu,Kovilpalayam,1351,7,0.688,Punjai,Active,Updated
72493,Coimbatore,Sulur,Sulur,571,3,1.829,Punjai,Verified,Updated
72494,Coimbatore,Sulur,Madukkarai,3125,2,1.23,Punjai,Verified,Updated
72495,Coimbatore,Madukkarai,Madukkarai,4777,3,2.122,Nanjai,Under Review,Updated
72496,Coimbatore,Sulur,Pollachi,7203,1,0.964,Nanjai,Active,Updated
72497,Coimbatore,Kinathukadavu,Pollachi,2134,6,0.644,Residential,Under Review,Pending
72498,Coimbatore,Annur,Kovilpalayam,2429,1,0.768,Government,Verified,Updated
72499,Coimbatore,Coimbatore South,Annur,4778,4,0.632,Residential,Pending,Updated
72500,Coimbatore,Coimbatore South,Pollachi,8898,5,3.387,Nanjai,Under Review,Not Required
72501,Coimbatore,Coimbatore North,Saravanampatti,6728,4,2.371,Residential,Under Review,Not Required
72502,Coimbatore,Pollachi,Thudiyalur,445,1,1.446,Punjai,Pending,Updated
72503,Coimbatore,Kinathukadavu,Karamadai,8000,5,0.51,Punjai,Verified,Not Required
72504,Coimbatore,Sulur,Madukkarai,1084,4,1.126,Residential,Under Review,Not Required
72505,Coimbatore,Madukkarai,Thudiyalur,8463,5,1.293,Punjai,Verified,Updated
72506,Coimbatore,Mettupalayam,Negamam,389,1,2.685,Residential,Pending,Pending
72507,Coimbatore,Sulur,Mettupalayam,4680,4,0.561,Punjai,Active,Updated
72508,Coimbatore,Mettupalayam,Negamam,9024,5,1.636,Nanjai,Pending,Updated
72509,Coimbatore,Madukkarai,Annur,9398,3,0.189,Punjai,Active,Pending
72510,Coimbatore,Sulur,Thudiyalur,1981,7,0.442,Punjai,Active,Pending
72511,Coimbatore,Coimbatore North,Negamam,8281,2,0.922,Punjai,Pending,Updated
72512,Coimbatore,Mettupalayam,Annur,7535,5,2.034,Punjai,Active,Updated
72513,Coimbatore,Pollachi,Sulur,3709,6,1.018,Residential,Active,Updated
72514,Coimbatore,Coimbatore North,Saravanampatti,5714,2,0.681,Residential,Active,Updated
72515,Coimbatore,Mettupalayam,Annur,3332,2,0.503,Commercial,Pending,Pending
72516,Coimbatore,Coimbatore North,Kovilpalayam,2410,1,1.275,Residential,Verified,Updated
72517,Coimbatore,Coimbatore South,Saravanampatti,8156,2,2.054,Commercial,Verified,Updated
72518,Coimbatore,Mettupalayam,Perur,3772,4,2.396,Residential,Under Review,Updated
72519,Coimbatore,Pollachi,Thudiyalur,6657,1,2.472,Residential,Pending,Pending
72520,Coimbatore,Pollachi,Mettupalayam,2217,5,0.293,Commercial,Verified,Disputed
72521,Coimbatore,Sulur,Mettupalayam,2583,1,1.431,Industrial,Under Review,Not Required
72522,Coimbatore,Kinathukadavu,Karamadai,4499,7,2.45,Punjai,Verified,Not Required
72523,Coimbatore,Coimbatore South,Mettupalayam,1870,7,3.006,Residential,Verified,Updated
72524,Coimbatore,Coimbatore North,Annur,7923,6,1.603,Punjai,Pending,Updated
72525,Coimbatore,Pollachi,Madukkarai,7010,6,0.902,Punjai,Pending,Updated
72526,Coimbatore,Annur,Pollachi,6233,1,0.546,Commercial,Under Review,Updated
72527,Coimbatore,Coimbatore South,Mettupalayam,8130,7,0.331,Commercial,Pending,Updated
72528,Coimbatore,Pollachi,Madukkarai,8933,5,0.48,Poramboke,Active,Updated
72529,Coimbatore,Coimbatore South,Sulur,7936,2,1.105,Residential,Pending,Updated
72530,Coimbatore,Pollachi,Kinathukadavu,3519,1,0.336,Poramboke,Pending,Pending
72531,Coimbatore,Coimbatore North,Madukkarai,7026,7,0.563,Nanjai,Pending,Updated
72532,Coimbatore,Madukkarai,Annur,8165,7,0.243,Government,Verified,Pending
72533,Coimbatore,Coimbatore South,Kinathukadavu,7751,5,1.23,Nanjai,Pending,Updated
72534,Coimbatore,Coimbatore North,Sulur,1396,1,2.391,Commercial,Verified,Not Required
72535,Coimbatore,Mettupalayam,Negamam,5799,6,0.821,Poramboke,Active,Updated
72536,Coimbatore,Coimbatore North,Saravanampatti,6059,6,0.755,Nanjai,Active,Updated
72537,Coimbatore,Madukkarai,Negamam,241,2,5.18,Residential,Verified,Updated
72538,Coimbatore,Pollachi,Thudiyalur,3104,5,1.198,Residential,Pending,Pending
72539,Coimbatore,Mettupalayam,Saravanampatti,5243,4,1.255,Government,Active,Updated
72540,Coimbatore,Pollachi,Thudiyalur,1722,3,2.638,Punjai,Verified,Updated
72541,Coimbatore,Annur,Sulur,4375,1,1.12,Commercial,Active,Disputed
72542,Coimbatore,Madukkarai,Negamam,1014,1,0.596,Residential,Under Review,Updated
72543,Coimbatore,Coimbatore North,Kovilpalayam,6005,7,3.886,Nanjai,Active,Not Required
72544,Coimbatore,Annur,Kinathukadavu,7272,5,0.482,Punjai,Pending,Updated
72545,Coimbatore,Mettupalayam,Kovilpalayam,5513,7,0.64,Punjai,Under Review,Not Required
72546,Coimbatore,Pollachi,Thudiyalur,6754,5,0.633,Government,Active,Not Required
72547,Coimbatore,Coimbatore South,Thudiyalur,8641,1,2.685,Nanjai,Under Review,Updated
72548,Coimbatore,Sulur,Karamadai,4427,2,2.389,Commercial,Active,Updated
72549,Coimbatore,Coimbatore South,Annur,2249,7,0.427,Commercial,Pending,Updated
72550,Coimbatore,Madukkarai,Madukkarai,2805,3,0.356,Nanjai,Active,Pending
72551,Coimbatore,Annur,Kovilpalayam,8960,5,0.388,Nanjai,Pending,Updated
72552,Coimbatore,Coimbatore North,Madukkarai,5100,5,0.966,Industrial,Under Review,Not Required
72553,Coimbatore,Mettupalayam,Sulur,5336,5,1.019,Nanjai,Under Review,Not Required
72554,Coimbatore,Coimbatore North,Pollachi,5967,5,0.204,Punjai,Verified,Updated
72555,Coimbatore,Coimbatore North,Pollachi,1995,5,2.389,Government,Verified,Updated
72556,Coimbatore,Sulur,Mettupalayam,2014,7,4.016,Punjai,Under Review,Updated
72557,Coimbatore,Coimbatore North,Negamam,435,3,0.178,Poramboke,Under Review,Updated
72558,Coimbatore,Madukkarai,Madukkarai,3567,1,0.226,Nanjai,Pending,Updated
72559,Coimbatore,Mettupalayam,Madukkarai,9003,2,3.024,Residential,Verified,Updated
72560,Coimbatore,Sulur,Mettupalayam,1423,3,1.477,Punjai,Pending,Updated
72561,Coimbatore,Coimbatore North,Pollachi,2118,3,1.153,Residential,Active,Disputed
72562,Coimbatore,Madukkarai,Kovilpalayam,5626,6,1.39,Nanjai,Under Review,Pending
72563,Coimbatore,Coimbatore South,Annur,6013,6,1.062,Nanjai,Active,Updated
72564,Coimbatore,Madukkarai,Kinathukadavu,7727,6,0.668,Commercial,Pending,Disputed
72565,Coimbatore,Coimbatore South,Perur,8252,6,4.66,Commercial,Under Review,Updated
72566,Coimbatore,Madukkarai,Annur,4212,4,0.469,Residential,Active,Updated
72567,Coimbatore,Pollachi,Mettupalayam,8556,2,1.264,Poramboke,Active,Updated
72568,Coimbatore,Sulur,Saravanampatti,5453,3,3.456,Commercial,Under Review,Pending
72569,Coimbatore,Coimbatore North,Negamam,7282,6,0.918,Government,Active,Updated
72570,Coimbatore,Coimbatore South,Annur,1184,1,0.99,Residential,Verified,Disputed
72571,Coimbatore,Coimbatore South,Kinathukadavu,3013,1,1.792,Nanjai,Active,Updated
72572,Coimbatore,Mettupalayam,Thudiyalur,7338,4,0.862,Punjai,Active,Pending
72573,Coimbatore,Madukkarai,Pollachi,8137,1,2.269,Punjai,Pending,Pending
72574,Coimbatore,Sulur,Kinathukadavu,8229,6,0.899,Residential,Active,Not Required
72575,Coimbatore,Coimbatore North,Annur,7898,7,0.362,Commercial,Verified,Updated
72576,Coimbatore,Annur,Pollachi,3989,6,2.298,Punjai,Pending,Updated
72577,Coimbatore,Coimbatore North,Karamadai,1406,2,0.842,Punjai,Verified,Updated
72578,Coimbatore,Sulur,Annur,9401,5,1.17,Nanjai,Under Review,Updated
72579,Coimbatore,Mettupalayam,Karamadai,7189,2,0.505,Government,Verified,Not Required
72580,Coimbatore,Sulur,Thudiyalur,60,4,2.049,Nanjai,Verified,Updated
72581,Coimbatore,Annur,Kinathukadavu,78,6,1.015,Punjai,Verified,Updated
72582,Coimbatore,Annur,Pollachi,2367,4,2.091,Nanjai,Under Review,Not Required
72583,Coimbatore,Kinathukadavu,Kovilpalayam,4821,7,0.748,Punjai,Active,Updated
72584,Coimbatore,Annur,Saravanampatti,1496,6,0.477,Residential,Verified,Not Required
72585,Coimbatore,Annur,Madukkarai,402,6,0.492,Industrial,Pending,Updated
72586,Coimbatore,Annur,Thudiyalur,2928,6,1.589,Industrial,Verified,Updated
72587,Coimbatore,Coimbatore South,Madukkarai,4821,6,2.147,Nanjai,Under Review,Updated
72588,Coimbatore,Mettupalayam,Negamam,627,6,1.14,Nanjai,Under Review,Pending
72589,Coimbatore,Annur,Karamadai,8485,4,3.272,Government,Under Review,Pending
72590,Coimbatore,Coimbatore South,Kovilpalayam,3954,2,0.503,Residential,Pending,Updated
72591,Coimbatore,Madukkarai,Perur,709,5,1.618,Nanjai,Verified,Disputed
72592,Coimbatore,Mettupalayam,Perur,7613,7,0.975,Commercial,Active,Updated
72593,Coimbatore,Coimbatore North,Sulur,1840,6,0.366,Government,Verified,Updated
72594,Coimbatore,Coimbatore South,Karamadai,1797,3,0.665,Punjai,Active,Updated
72595,Coimbatore,Annur,Sulur,72,7,1.744,Punjai,Pending,Updated
72596,Coimbatore,Sulur,Karamadai,842,5,0.518,Punjai,Verified,Updated
72597,Coimbatore,Sulur,Madukkarai,16,2,0.55,Punjai,Under Review,Updated
72598,Coimbatore,Coimbatore North,Mettupalayam,4958,6,0.838,Residential,Pending,Updated
72599,Coimbatore,Mettupalayam,Sulur,3084,1,1.163,Punjai,Under Review,Updated
72600,Coimbatore,Coimbatore North,Kovilpalayam,9444,3,0.204,Punjai,Under Review,Updated
72601,Coimbatore,Kinathukadavu,Negamam,5827,5,0.714,Commercial,Under Review,Pending
72602,Coimbatore,Annur,Madukkarai,2915,2,1.649,Punjai,Pending,Disputed
72603,Coimbatore,Coimbatore North,Kinathukadavu,7182,6,0.436,Nanjai,Verified,Updated
72604,Coimbatore,Mettupalayam,Madukkarai,5557,2,1.796,Punjai,Pending,Updated
72605,Coimbatore,Pollachi,Kinathukadavu,1318,6,2.273,Nanjai,Under Review,Pending
72606,Coimbatore,Mettupalayam,Negamam,9034,6,0.431,Punjai,Active,Updated
72607,Coimbatore,Madukkarai,Kinathukadavu,1732,6,0.513,Poramboke,Active,Updated
72608,Coimbatore,Annur,Kinathukadavu,5548,2,1.639,Residential,Under Review,Updated
72609,Coimbatore,Coimbatore South,Saravanampatti,4718,4,1.516,Commercial,Verified,Updated
72610,Coimbatore,Madukkarai,Karamadai,4292,1,1.554,Industrial,Verified,Updated
72611,Coimbatore,Madukkarai,Sulur,9384,5,1.136,Punjai,Active,Updated
72612,Coimbatore,Coimbatore North,Mettupalayam,4943,1,2.487,Residential,Verified,Updated
72613,Coimbatore,Pollachi,Kinathukadavu,7504,7,1.586,Residential,Active,Disputed
72614,Coimbatore,Pollachi,Saravanampatti,3523,3,1.633,Residential,Active,Updated
72615,Coimbatore,Mettupalayam,Mettupalayam,847,6,0.498,Industrial,Pending,Not Required
72616,Coimbatore,Pollachi,Madukkarai,8948,4,0.464,Poramboke,Pending,Updated
72617,Coimbatore,Annur,Saravanampatti,259,1,0.201,Nanjai,Verified,Updated
72618,Coimbatore,Madukkarai,Pollachi,39,2,1.388,Nanjai,Verified,Updated
72619,Coimbatore,Pollachi,Saravanampatti,9429,2,0.478,Industrial,Active,Not Required
72620,Coimbatore,Kinathukadavu,Madukkarai,6352,1,0.448,Residential,Active,Disputed
72621,Coimbatore,Coimbatore South,Saravanampatti,2546,7,0.541,Residential,Under Review,Updated
72622,Coimbatore,Coimbatore North,Annur,2407,7,0.414,Punjai,Pending,Pending
72623,Coimbatore,Mettupalayam,Perur,5803,3,0.939,Industrial,Verified,Pending
72624,Coimbatore,Annur,Perur,6105,1,1.156,Commercial,Active,Pending
72625,Coimbatore,Pollachi,Pollachi,9453,7,0.762,Nanjai,Verified,Updated
72626,Coimbatore,Coimbatore South,Kinathukadavu,2454,2,0.8,Industrial,Under Review,Updated
72627,Coimbatore,Mettupalayam,Saravanampatti,1571,3,1.112,Poramboke,Active,Updated
72628,Coimbatore,Pollachi,Annur,3605,6,0.501,Nanjai,Pending,Pending
72629,Coimbatore,Mettupalayam,Sulur,8396,6,0.446,Residential,Active,Updated
72630,Coimbatore,Coimbatore North,Mettupalayam,3131,3,0.437,Punjai,Verified,Updated
72631,Coimbatore,Sulur,Negamam,2902,4,1.496,Nanjai,Under Review,Updated
72632,Coimbatore,Coimbatore South,Saravanampatti,5027,5,0.353,Residential,Active,Updated
72633,Coimbatore,Pollachi,Sulur,4834,7,0.193,Nanjai,Under Review,Not Required
72634,Coimbatore,Coimbatore North,Thudiyalur,3518,4,4.566,Residential,Under Review,Updated
72635,Coimbatore,Coimbatore South,Kinathukadavu,630,4,0.442,Nanjai,Active,Updated
72636,Coimbatore,Pollachi,Pollachi,6770,5,2.32,Nanjai,Verified,Updated
72637,Coimbatore,Coimbatore North,Karamadai,5704,2,0.18,Commercial,Active,Updated
72638,Coimbatore,Sulur,Sulur,4913,2,0.397,Nanjai,Active,Disputed
72639,Coimbatore,Mettupalayam,Pollachi,1075,7,0.469,Residential,Pending,Updated
72640,Coimbatore,Sulur,Negamam,7123,2,0.392,Punjai,Verified,Updated
72641,Coimbatore,Pollachi,Kovilpalayam,5377,7,1.275,Government,Active,Updated
72642,Coimbatore,Coimbatore North,Madukkarai,5878,4,1.425,Residential,Verified,Updated
72643,Coimbatore,Sulur,Kovilpalayam,8267,3,2.182,Industrial,Active,Updated
72644,Coimbatore,Pollachi,Sulur,7265,3,1.162,Punjai,Active,Updated
72645,Coimbatore,Coimbatore South,Kovilpalayam,7580,5,3.493,Punjai,Under Review,Updated
72646,Coimbatore,Kinathukadavu,Annur,1730,6,0.352,Residential,Active,Updated
72647,Coimbatore,Madukkarai,Negamam,9303,6,0.633,Government,Verified,Updated
72648,Coimbatore,Coimbatore North,Mettupalayam,188,6,2.115,Residential,Pending,Not Required
72649,Coimbatore,Pollachi,Sulur,9437,1,1.16,Government,Active,Not Required
72650,Coimbatore,Pollachi,Thudiyalur,8863,4,2.111,Industrial,Verified,Updated
72651,Coimbatore,Mettupalayam,Perur,5331,7,1.211,Residential,Active,Updated
72652,Coimbatore,Mettupalayam,Kovilpalayam,4773,2,0.198,Residential,Active,Updated
72653,Coimbatore,Kinathukadavu,Kovilpalayam,1717,2,0.566,Government,Active,Updated
72654,Coimbatore,Coimbatore South,Sulur,7695,6,0.809,Nanjai,Pending,Updated
72655,Coimbatore,Mettupalayam,Kovilpalayam,8371,2,2.221,Government,Under Review,Updated
72656,Coimbatore,Coimbatore South,Kovilpalayam,3040,1,0.965,Punjai,Under Review,Updated
72657,Coimbatore,Mettupalayam,Kovilpalayam,379,4,0.541,Commercial,Pending,Updated
72658,Coimbatore,Sulur,Saravanampatti,8392,4,0.589,Residential,Pending,Updated
72659,Coimbatore,Kinathukadavu,Karamadai,9444,4,0.326,Poramboke,Pending,Updated
72660,Coimbatore,Annur,Pollachi,1477,6,1.647,Residential,Active,Updated
72661,Coimbatore,Kinathukadavu,Pollachi,2141,3,0.391,Punjai,Active,Pending
72662,Coimbatore,Pollachi,Negamam,4588,2,1.67,Nanjai,Active,Updated
72663,Coimbatore,Kinathukadavu,Kovilpalayam,8874,6,2.047,Industrial,Pending,Updated
72664,Coimbatore,Mettupalayam,Saravanampatti,591,6,1.043,Government,Active,Updated
72665,Coimbatore,Mettupalayam,Madukkarai,3962,5,0.606,Punjai,Verified,Not Required
72666,Coimbatore,Mettupalayam,Perur,4589,6,0.767,Punjai,Under Review,Updated
72667,Coimbatore,Pollachi,Kovilpalayam,4428,5,0.885,Residential,Active,Updated
72668,Coimbatore,Sulur,Perur,3240,2,1.256,Poramboke,Pending,Updated
72669,Coimbatore,Mettupalayam,Pollachi,2578,6,2.373,Nanjai,Verified,Updated
72670,Coimbatore,Annur,Pollachi,8712,3,0.748,Punjai,Active,Updated
72671,Coimbatore,Sulur,Madukkarai,1102,6,2.237,Government,Pending,Updated
72672,Coimbatore,Mettupalayam,Thudiyalur,6853,1,0.872,Punjai,Pending,Not Required
72673,Coimbatore,Coimbatore North,Thudiyalur,4503,4,1.723,Punjai,Under Review,Updated
72674,Coimbatore,Kinathukadavu,Annur,6182,7,0.182,Punjai,Pending,Updated
72675,Coimbatore,Madukkarai,Kinathukadavu,4895,7,1.375,Punjai,Active,Updated
72676,Coimbatore,Annur,Karamadai,8938,6,0.284,Government,Pending,Updated
72677,Coimbatore,Coimbatore South,Sulur,6010,2,0.395,Nanjai,Pending,Disputed
72678,Coimbatore,Coimbatore North,Saravanampatti,8938,2,2.531,Industrial,Under Review,Not Required
72679,Coimbatore,Pollachi,Karamadai,4284,3,0.721,Punjai,Verified,Updated
72680,Coimbatore,Coimbatore North,Kovilpalayam,4362,6,1.139,Commercial,Verified,Not Required
72681,Coimbatore,Kinathukadavu,Kinathukadavu,2856,3,0.323,Nanjai,Active,Pending
72682,Coimbatore,Coimbatore North,Kovilpalayam,928,2,0.946,Commercial,Under Review,Updated
72683,Coimbatore,Coimbatore North,Madukkarai,3258,3,0.647,Industrial,Pending,Updated
72684,Coimbatore,Coimbatore North,Saravanampatti,3275,3,0.524,Residential,Active,Updated
72685,Coimbatore,Kinathukadavu,Saravanampatti,8583,4,1.094,Punjai,Verified,Updated
72686,Coimbatore,Mettupalayam,Karamadai,6044,1,1.323,Nanjai,Active,Not Required
72687,Coimbatore,Kinathukadavu,Annur,7432,4,0.583,Government,Under Review,Updated
72688,Coimbatore,Pollachi,Mettupalayam,4557,5,1.604,Punjai,Pending,Updated
72689,Coimbatore,Coimbatore South,Annur,9043,3,0.522,Nanjai,Pending,Updated
72690,Coimbatore,Coimbatore South,Mettupalayam,4036,5,2.01,Government,Under Review,Updated
72691,Coimbatore,Coimbatore North,Kinathukadavu,5897,3,1.776,Residential,Pending,Updated
72692,Coimbatore,Coimbatore South,Negamam,6811,2,0.52,Government,Under Review,Pending
72693,Coimbatore,Madukkarai,Karamadai,6275,6,0.243,Industrial,Under Review,Updated
72694,Coimbatore,Coimbatore North,Sulur,4930,4,1.594,Poramboke,Under Review,Updated
72695,Coimbatore,Coimbatore South,Kinathukadavu,7742,6,0.825,Poramboke,Under Review,Updated
72696,Coimbatore,Annur,Annur,942,7,1.626,Nanjai,Active,Disputed
72697,Coimbatore,Madukkarai,Kinathukadavu,1920,7,0.623,Residential,Pending,Updated
72698,Coimbatore,Coimbatore South,Perur,5827,6,0.899,Nanjai,Active,Updated
72699,Coimbatore,Sulur,Madukkarai,6466,5,2.808,Punjai,Under Review,Updated
72700,Coimbatore,Mettupalayam,Perur,3490,5,0.241,Nanjai,Under Review,Pending
72701,Coimbatore,Pollachi,Negamam,5440,1,3.357,Punjai,Under Review,Updated
72702,Coimbatore,Madukkarai,Mettupalayam,6597,5,1.007,Nanjai,Pending,Updated
72703,Coimbatore,Sulur,Annur,1412,1,0.594,Industrial,Active,Updated
72704,Coimbatore,Kinathukadavu,Mettupalayam,986,5,2.802,Industrial,Pending,Updated
72705,Coimbatore,Coimbatore South,Negamam,8627,6,1.649,Government,Under Review,Updated
72706,Coimbatore,Coimbatore South,Pollachi,5310,5,0.81,Punjai,Pending,Not Required
72707,Coimbatore,Mettupalayam,Pollachi,6930,4,1.907,Punjai,Active,Updated
72708,Coimbatore,Pollachi,Thudiyalur,8655,3,1.044,Punjai,Pending,Pending
72709,Coimbatore,Coimbatore South,Karamadai,2530,4,1.944,Government,Pending,Updated
72710,Coimbatore,Mettupalayam,Thudiyalur,9135,3,0.843,Industrial,Under Review,Updated
72711,Coimbatore,Annur,Sulur,4246,3,0.91,Industrial,Under Review,Not Required
72712,Coimbatore,Annur,Pollachi,3706,2,4.515,Industrial,Pending,Updated
